Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
2.33995,0.000380561,0.0276598,0.0276283,2.29358,2.34038,2.38585,5293.61,5637.61,1.00051
0.777045,0.000634362,0.0467705,0.046905,0.700057,0.776741,0.853714,5446.9,5602.28,1.0002
0.432468,0.00117543,0.0862317,0.0860397,0.291569,0.431953,0.573508,5393.59,5550.82,1.00053
1.1797,0.000593915,0.0428161,0.0432326,1.10982,1.17997,1.25038,5205.01,5877.68,1.00033
1.1797,0.000593915,0.0428161,0.0432326,1.10982,1.17997,1.25038,5205.01,5877.68,1.00033
0.568701,0.000998264,0.0734754,0.0739024,0.448579,0.568345,0.690141,5419.77,5452.72,1.00048
1.4111,0.000170086,0.0145117,0.0144776,1.38687,1.41136,1.43486,7297.24,6421.79,1.00009
1.4111,0.000170086,0.0145117,0.0144776,1.38687,1.41136,1.43486,7297.24,6421.79,1.00009
1.87751,0.000216067,0.0175563,0.0176207,1.84852,1.87756,1.90638,6646.55,6461.04,0.999962
1.87751,0.000216067,0.0175563,0.0176207,1.84852,1.87756,1.90638,6646.55,6461.04,0.999962
1.73894,0.000190941,0.0154151,0.0153894,1.71379,1.73908,1.7645,6560.77,6512.22,0.999985
1.73894,0.000190941,0.0154151,0.0153894,1.71379,1.73908,1.7645,6560.77,6512.22,0.999985
1.91289,0.000229549,0.0176198,0.0174428,1.8837,1.91295,1.9419,5926.84,6456.6,1.00002
1.91289,0.000229549,0.0176198,0.0174428,1.8837,1.91295,1.9419,5926.84,6456.6,1.00002
2.07863,0.000276615,0.0202931,0.0202078,2.04521,2.07843,2.11184,5414.01,5785.82,0.999955
2.09508,0.000280182,0.0205656,0.0205192,2.06109,2.09491,2.12872,5421.02,6013.42,0.99995
2.09508,0.000280182,0.0205656,0.0205192,2.06109,2.09491,2.12872,5421.02,6013.42,0.99995
1.86446,0.000219572,0.0169149,0.0167979,1.83659,1.86451,1.89232,5971.02,6290.9,1.00002
1.86446,0.000219572,0.0169149,0.0167979,1.83659,1.86451,1.89232,5971.02,6290.9,1.00002
1.46023,0.000163968,0.0136609,0.0136103,1.43759,1.4605,1.4825,6993.15,5978.29,1.0003
1.40991,0.000164341,0.0137055,0.0136844,1.38694,1.41031,1.43202,6995.37,6319.11,1.00026
-0.14417,0.000386603,0.0298993,0.0301146,-0.193567,-0.144389,-0.0956114,6000.09,6459.91,1.00054
-0.14417,0.000386603,0.0298993,0.0301146,-0.193567,-0.144389,-0.0956114,6000.09,6459.91,1.00054
-0.179725,0.000398637,0.0307923,0.0312517,-0.230614,-0.17997,-0.129547,5983.17,6622.44,1.00045
-0.101911,0.000379143,0.0297122,0.0301497,-0.150864,-0.102155,-0.053294,6163.59,6744.54,1.00052
-0.101911,0.000379143,0.0297122,0.0301497,-0.150864,-0.102155,-0.053294,6163.59,6744.54,1.00052
-0.216866,0.000409558,0.0314609,0.0319864,-0.268412,-0.217114,-0.165653,5915.85,6523.28,1.00044
0.00706046,0.000346791,0.027658,0.0278837,-0.0390767,0.00679598,0.0522935,6383.7,6662.6,1.00053
0.00706046,0.000346791,0.027658,0.0278837,-0.0390767,0.00679598,0.0522935,6383.7,6662.6,1.00053
0.0232712,0.000341831,0.0273148,0.0275157,-0.0222147,0.0230462,0.0678254,6405.82,6702.98,1.00057
0.0232712,0.000341831,0.0273148,0.0275157,-0.0222147,0.0230462,0.0678254,6405.82,6702.98,1.00057
0.152414,0.000307444,0.0250557,0.0254251,0.110368,0.152232,0.193446,6665.64,6750.93,1.00071
0.299674,0.000272416,0.0227362,0.0228988,0.261407,0.299578,0.336888,6997.74,6894.85,1.00114
0.299674,0.000272416,0.0227362,0.0228988,0.261407,0.299578,0.336888,6997.74,6894.85,1.00114
0.313445,0.000270185,0.0224586,0.022858,0.275618,0.313293,0.350051,6938.1,6802.13,1.00111
0.266681,0.000281478,0.023137,0.0234295,0.227797,0.26646,0.304543,6783.53,6742.67,1.00099
1.25837,0.00053217,0.0410329,0.0410903,1.19111,1.25839,1.32601,5998.67,6607.59,1.00024
1.25837,0.00053217,0.0410329,0.0410903,1.19111,1.25839,1.32601,5998.67,6607.59,1.00024
1.15531,0.000601522,0.0448789,0.0451526,1.08186,1.15553,1.22926,5659.9,6274.42,1.00007
1.15531,0.000601522,0.0448789,0.0451526,1.08186,1.15553,1.22926,5659.9,6274.42,1.00007
1.90846,0.000371149,0.0321505,0.0320464,1.85463,1.90888,1.96109,7533.29,5949.42,1.00049
1.90846,0.000371149,0.0321505,0.0320464,1.85463,1.90888,1.96109,7533.29,5949.42,1.00049
1.90846,0.000371149,0.0321505,0.0320464,1.85463,1.90888,1.96109,7533.29,5949.42,1.00049
2.16698,0.000401586,0.0322804,0.0321947,2.11317,2.16732,2.21944,6481.02,6161.73,1.00047
2.16698,0.000401586,0.0322804,0.0321947,2.11317,2.16732,2.21944,6481.02,6161.73,1.00047
1.80523,0.000162774,0.0126541,0.0127652,1.78421,1.80531,1.82597,6106.16,6189.38,0.999914
1.80523,0.000162774,0.0126541,0.0127652,1.78421,1.80531,1.82597,6106.16,6189.38,0.999914
2.24176,0.000154956,0.0131517,0.0130914,2.21996,2.24192,2.26326,7252.43,5787.48,0.999816
2.12472,0.000144069,0.0118544,0.0119053,2.10504,2.12497,2.14411,6781.68,5843.86,1.00019
2.29646,0.00015659,0.0129933,0.0130617,2.27487,2.29659,2.31743,6935.82,5815.34,1.00017
2.29646,0.00015659,0.0129933,0.0130617,2.27487,2.29659,2.31743,6935.82,5815.34,1.00017
2.4606,0.000176426,0.0146571,0.0148408,2.43626,2.46071,2.48436,6955.55,6157.79,1.00025
2.47529,0.000178202,0.0148434,0.0150484,2.45078,2.47538,2.49931,6989.07,6345.94,1.00018
2.47529,0.000178202,0.0148434,0.0150484,2.45078,2.47538,2.49931,6989.07,6345.94,1.00018
2.2524,0.000152664,0.0125644,0.0125799,2.23169,2.25256,2.27267,6818.95,5826.65,1.00023
1.81968,0.000154503,0.0118686,0.0121647,1.80013,1.81977,1.83908,5953.93,5881.7,1.00027
1.66964,0.00017596,0.0132461,0.0134324,1.64792,1.66972,1.69125,5711.51,6002.41,0.999982
1.5548,0.000207039,0.0153668,0.0155302,1.52938,1.55478,1.57988,5557.72,6308.45,0.999987
1.5548,0.000207039,0.0153668,0.0155302,1.52938,1.55478,1.57988,5557.72,6308.45,0.999987
2.42756,0.000491176,0.0360601,0.0353378,2.36744,2.42788,2.48724,5413.09,5633.53,1.00035
2.42802,0.000490976,0.0360485,0.0353304,2.36792,2.42834,2.48766,5413.86,5633.53,1.00035
2.42802,0.000490976,0.0360485,0.0353304,2.36792,2.42834,2.48766,5413.86,5633.53,1.00035
2.42756,0.000491176,0.0360601,0.0353378,2.36744,2.42788,2.48724,5413.09,5633.53,1.00035
2.31731,0.000561458,0.0407204,0.0400524,2.24944,2.31778,2.38454,5284.76,5674.76,1.0005
2.34503,0.000559338,0.0407349,0.0399709,2.27677,2.3453,2.412,5330.19,5711.65,1.00055
2.32933,0.000566098,0.0411453,0.0404676,2.26046,2.3296,2.39692,5309.47,5551.56,1.00055
2.3549,0.000555104,0.040478,0.0396373,2.28715,2.35519,2.42139,5343.07,5738.95,1.00055
2.36711,0.000549881,0.0401614,0.039326,2.29996,2.36739,2.43292,5361.2,5792.58,1.00054
2.36711,0.000549881,0.0401614,0.039326,2.29996,2.36739,2.43292,5361.2,5792.58,1.00054
2.33371,0.000564208,0.0410305,0.0402674,2.26499,2.33393,2.40116,5314.92,5551.56,1.00055
2.34452,0.000559556,0.0407481,0.0399783,2.27622,2.34478,2.41149,5329.64,5717.69,1.00055
2.34385,0.000553781,0.0403202,0.0395706,2.27636,2.34427,2.4102,5326.3,5663.17,1.00052
2.34031,0.000555316,0.0404127,0.039667,2.27261,2.34073,2.40683,5320.47,5661.81,1.00052
1.84262,0.000562981,0.0475064,0.0476434,1.76407,1.84272,1.91913,7141.62,5909.35,1.00034
-0.285762,0.00156449,0.10133,0.103018,-0.450305,-0.286127,-0.119668,4249.03,5568.85,1.00007
-0.285762,0.00156449,0.10133,0.103018,-0.450305,-0.286127,-0.119668,4249.03,5568.85,1.00007
1.77548,0.000553214,0.040661,0.0415054,1.70864,1.77545,1.84205,5487.47,6321.49,0.999952
1.77548,0.000553214,0.040661,0.0415054,1.70864,1.77545,1.84205,5487.47,6321.49,0.999952
2.23005,0.000376023,0.0303587,0.0308307,2.18061,2.22987,2.27974,6606.5,5643.08,1.00021
2.23005,0.000376023,0.0303587,0.0308307,2.18061,2.22987,2.27974,6606.5,5643.08,1.00021
2.04449,0.000514879,0.0357796,0.0366795,1.98578,2.04441,2.10348,4896.71,5809.84,0.999933
1.80849,0.000578707,0.0415477,0.0424394,1.74016,1.80872,1.87669,5234.4,6303.1,0.999852
0.35635,0.00150591,0.0907666,0.0920954,0.207911,0.356048,0.507443,3654.67,5361.69,1.00017
1.68298,0.000891776,0.0682321,0.068333,1.57035,1.68284,1.79212,5869.14,6126.54,1.00045
1.68298,0.000891776,0.0682321,0.068333,1.57035,1.68284,1.79212,5869.14,6126.54,1.00045
2.24332,0.000443367,0.0379847,0.0380583,2.18121,2.24372,2.30445,7356.41,6441.81,1.00028
2.24332,0.000443367,0.0379847,0.0380583,2.18121,2.24372,2.30445,7356.41,6441.81,1.00028
2.27677,0.000376126,0.0318891,0.0323726,2.22481,2.27686,2.32882,7224.59,6455.75,1.00023
2.27677,0.000376126,0.0318891,0.0323726,2.22481,2.27686,2.32882,7224.59,6455.75,1.00023
2.03727,0.000533167,0.0360478,0.0366054,1.97808,2.03706,2.0966,4626.58,5705.6,1.00001
-0.154363,0.000386607,0.0299862,0.030314,-0.203987,-0.154469,-0.105295,6034.88,6458.77,1.00048
-0.258781,0.000419036,0.0321837,0.0329552,-0.311671,-0.25899,-0.206202,5917.29,6637.47,1.00027
-0.332788,0.000443256,0.0337024,0.034463,-0.387809,-0.333054,-0.277523,5797.91,6656.73,1.00026
-0.332788,0.000443256,0.0337024,0.034463,-0.387809,-0.333054,-0.277523,5797.91,6656.73,1.00026
-0.22104,0.00041078,0.0318788,0.032546,-0.272931,-0.221432,-0.168939,6040.85,6776.93,1.00033
-0.22104,0.00041078,0.0318788,0.032546,-0.272931,-0.221432,-0.168939,6040.85,6776.93,1.00033
-0.0316566,0.000359472,0.0290482,0.0292366,-0.0791247,-0.0320185,0.0162409,6550.6,6802.72,1.00023
-0.025099,0.000354207,0.0285597,0.028844,-0.0717732,-0.0253326,0.0219226,6524.23,6774.06,1.00026
-0.025099,0.000354207,0.0285597,0.028844,-0.0717732,-0.0253326,0.0219226,6524.23,6774.06,1.00026
0.249925,0.000282555,0.0240759,0.0239862,0.209893,0.249724,0.28952,7287.61,7035.41,1.00059
0.249925,0.000282555,0.0240759,0.0239862,0.209893,0.249724,0.28952,7287.61,7035.41,1.00059
0.397986,0.000249245,0.0216656,0.0216563,0.36192,0.39783,0.433499,7590.15,7028.67,1.00055
0.463076,0.000236425,0.0206111,0.0205459,0.428717,0.462909,0.496761,7637.93,7027.97,1.00059
2.3945,0.000635068,0.0484556,0.0490741,2.31313,2.39515,2.47306,5835.87,6035.58,1.00063
0.479072,0.00114235,0.0791156,0.0807417,0.350229,0.47975,0.608756,4825.88,5480.89,1.00001
1.51544,0.000661672,0.0503755,0.0520022,1.4329,1.51569,1.59747,5829.49,6294.16,0.999961
1.51544,0.000661672,0.0503755,0.0520022,1.4329,1.51569,1.59747,5829.49,6294.16,0.999961
2.00205,0.000608222,0.0391118,0.0393704,1.93782,2.00211,2.06587,4186.69,5079.44,0.999943
2.00205,0.000608222,0.0391118,0.0393704,1.93782,2.00211,2.06587,4186.69,5079.44,0.999943
2.29566,0.000448409,0.0310034,0.0312236,2.24418,2.29552,2.34663,4829.82,5559.56,1.0001
2.29566,0.000448409,0.0310034,0.0312236,2.24418,2.29552,2.34663,4829.82,5559.56,1.0001
2.21988,0.000430701,0.0330183,0.0338626,2.16593,2.21969,2.27393,5966.75,5908.25,1.00005
1.6792,0.000162769,0.0139936,0.014055,1.65657,1.67935,1.70217,7446.93,6549.36,1.00054
1.6792,0.000162769,0.0139936,0.014055,1.65657,1.67935,1.70217,7446.93,6549.36,1.00054
1.51352,0.000164495,0.0146474,0.0145443,1.48932,1.51364,1.53758,7957.82,6708.17,1.00041
1.40075,0.00015498,0.0141169,0.0139587,1.37746,1.40071,1.42405,8324.65,6574.24,1.00031
1.84289,0.000154124,0.0123056,0.0124835,1.82287,1.84285,1.86286,6422.3,6093.58,1.00086
1.85502,0.000148382,0.0115799,0.0116977,1.83619,1.85504,1.87381,6135.93,5706.31,1.00139
1.84612,0.000144769,0.0111748,0.0116532,1.82786,1.84625,1.86423,6002.62,4885.18,1.00159
1.63622,0.000144519,0.0114187,0.0116088,1.61741,1.63621,1.65453,6280.19,5737.75,1.00103
1.59357,0.00014411,0.0115564,0.011757,1.57462,1.59352,1.6122,6470.31,6140.06,1.00098
2.04435,0.000158691,0.0120601,0.0122982,2.02464,2.04444,2.06403,5808.49,5133.45,1.00202
2.01767,0.000161767,0.012286,0.0123649,1.99739,2.01772,2.03773,5806.8,5119.24,1.0017
1.7694,0.000148007,0.0120788,0.0122908,1.74965,1.76937,1.78922,6718.0,6042.07,1.00108
1.61133,0.000153369,0.0134382,0.0134842,1.58923,1.61142,1.63318,7723.39,6222.1,1.00049
3.01894,0.000294734,0.0234221,0.0237661,2.98021,3.01898,3.05761,6353.03,6775.32,1.00133
1.23204,0.000674408,0.0563873,0.0566576,1.1403,1.23251,1.32327,7019.89,6173.27,1.00026
2.1609,0.000442393,0.0379998,0.0382066,2.09829,2.16115,2.22175,7395.56,6281.86,1.00034
2.1609,0.000442393,0.0379998,0.0382066,2.09829,2.16115,2.22175,7395.56,6281.86,1.00034
2.34148,0.000270441,0.0213516,0.0214977,2.30639,2.34148,2.37665,6329.89,6135.56,1.00038
2.62117,0.000198266,0.0160451,0.01619,2.59488,2.62112,2.64773,6541.95,6476.56,1.00066
2.57032,0.000213887,0.0172172,0.0173094,2.54237,2.57032,2.59851,6503.5,6627.16,1.00098
1.76539,0.000538241,0.0355709,0.0360049,1.70661,1.76546,1.82389,4411.96,5588.73,1.00001
1.94978,0.000409126,0.0297038,0.029778,1.9006,1.94958,1.99837,5348.42,6005.97,1.00022
2.0853,0.000352787,0.026489,0.0266349,2.04122,2.08532,2.12888,5726.64,6209.69,1.00022
2.57273,0.000244604,0.0209513,0.0208898,2.53808,2.57275,2.60692,7347.45,6498.69,1.00071
3.09109,0.000225536,0.0180056,0.018362,3.0619,3.09127,3.1209,6382.58,6043.69,1.00075
3.06036,0.000234021,0.0183552,0.0184584,3.0304,3.06032,3.09029,6192.63,5872.55,1.00075
3.06036,0.000234021,0.0183552,0.0184584,3.0304,3.06032,3.09029,6192.63,5872.55,1.00075
3.05317,0.000231832,0.0182408,0.0183768,3.02341,3.05316,3.08285,6230.27,5894.67,1.00072
3.05317,0.000231832,0.0182408,0.0183768,3.02341,3.05316,3.08285,6230.27,5894.67,1.00072
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
3.06059,0.000234094,0.0183589,0.0184584,3.03062,3.06055,3.09053,6191.72,5872.55,1.00075
1.63904,0.000995178,0.056157,0.0563759,1.54551,1.63932,1.73228,3201.83,4070.29,1.0002
1.29985,0.000708131,0.0600879,0.0609497,1.20097,1.30011,1.39643,7218.85,6034.55,1.00044
1.29985,0.000708131,0.0600879,0.0609497,1.20097,1.30011,1.39643,7218.85,6034.55,1.00044
2.43253,0.000558111,0.0433559,0.0438775,2.36042,2.43305,2.50252,6050.36,6258.8,1.00075
2.43253,0.000558111,0.0433559,0.0438775,2.36042,2.43305,2.50252,6050.36,6258.8,1.00075
2.22036,0.000543067,0.0443002,0.0448116,2.14662,2.22062,2.29154,6674.9,6462.74,1.00063
2.72649,0.000740779,0.0491604,0.0492371,2.64454,2.72658,2.80613,4414.85,5763.44,1.00054
2.72649,0.000740779,0.0491604,0.0492371,2.64454,2.72658,2.80613,4414.85,5763.44,1.00054
2.72649,0.000740779,0.0491604,0.0492371,2.64454,2.72658,2.80613,4414.85,5763.44,1.00054
2.72649,0.000740779,0.0491604,0.0492371,2.64454,2.72658,2.80613,4414.85,5763.44,1.00054
2.72649,0.000740779,0.0491604,0.0492371,2.64454,2.72658,2.80613,4414.85,5763.44,1.00054
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
2.56452,0.000386056,0.0306836,0.0308381,2.51401,2.56497,2.61472,6329.71,6104.12,1.00073
1.19179,0.000300793,0.0222887,0.0221278,1.15529,1.19169,1.22871,5515.77,6442.64,1.0004
0.918292,0.000256687,0.0215115,0.0214762,0.882846,0.91831,0.954493,7045.07,6395.9,1.00054
1.03139,0.000261063,0.0209099,0.0207416,0.997199,1.03131,1.06633,6446.38,6786.16,1.00072
1.34429,0.000317467,0.0222138,0.0223354,1.30787,1.34409,1.3812,4918.61,6104.47,1.00057
1.15723,0.000260925,0.0198479,0.0196963,1.12483,1.15728,1.18989,5812.65,6525.72,1.00077
1.20615,0.000266268,0.0198931,0.0197408,1.17382,1.20618,1.23901,5580.61,6469.43,1.00071
1.32164,0.000286764,0.0204747,0.0204821,1.28814,1.32153,1.35524,5121.82,6159.27,1.00083
0.877275,0.000211168,0.0182537,0.0181581,0.846949,0.877344,0.90755,7515.34,7340.18,1.00158
0.898594,0.000215806,0.0185082,0.0183501,0.867927,0.898682,0.929417,7394.97,7318.54,1.00135
0.898594,0.000215806,0.0185082,0.0183501,0.867927,0.898682,0.929417,7394.97,7318.54,1.00135
0.727067,0.000214043,0.0190704,0.0187341,0.69522,0.727048,0.75834,7982.55,7430.48,1.00134
0.577472,0.000228768,0.0205446,0.0204117,0.543259,0.577508,0.611204,8109.39,7293.15,1.0007
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.1001,0.000300417,0.0237456,0.0238847,2.06108,2.10035,2.13904,6273.12,6585.82,1.00036
2.03444,0.000393149,0.0340861,0.0343593,1.97829,2.03467,2.08967,7532.96,5779.39,1.00042
1.56251,0.000527363,0.0453766,0.0457086,1.48737,1.56287,1.63615,7426.92,5951.5,1.00038
1.56251,0.000527363,0.0453766,0.0457086,1.48737,1.56287,1.63615,7426.92,5951.5,1.00038
2.14732,0.000447965,0.0332063,0.0342555,2.09276,2.1471,2.20199,5574.44,5923.4,1.00004
1.89651,0.000544143,0.0393121,0.040349,1.83172,1.89658,1.96104,5303.51,6293.22,0.999874
0.627224,0.00150306,0.0873622,0.0875535,0.48375,0.628134,0.77139,3404.28,4879.29,1.00024
1.56699,0.00115672,0.0835683,0.0827439,1.4296,1.56645,1.70059,5229.47,5829.79,1.00058
1.56699,0.00115672,0.0835683,0.0827439,1.4296,1.56645,1.70059,5229.47,5829.79,1.00058
1.96175,0.000472848,0.0382656,0.0390517,1.89969,1.9619,2.02374,6586.05,5994.26,1.00015
1.96175,0.000472848,0.0382656,0.0390517,1.89969,1.9619,2.02374,6586.05,5994.26,1.00015
2.1353,0.000424968,0.0339419,0.0347373,2.08028,2.13505,2.19072,6447.73,5737.55,1.00011
2.1353,0.000424968,0.0339419,0.0347373,2.08028,2.13505,2.19072,6447.73,5737.55,1.00011
1.80792,0.000576675,0.0399119,0.0404453,1.7423,1.80789,1.87352,4863.05,6026.36,0.999945
1.7187,0.000613642,0.0422681,0.0426618,1.64933,1.71861,1.78847,4813.96,6077.18,0.999929
0.430836,0.00137076,0.104679,0.104379,0.257676,0.431266,0.599591,5845.36,5799.78,1.00047
1.78815,0.000623878,0.0514812,0.0516612,1.70316,1.78822,1.8707,6837.12,6102.39,1.00064
1.78815,0.000623878,0.0514812,0.0516612,1.70316,1.78822,1.8707,6837.12,6102.39,1.00064
2.01685,0.000429764,0.0351106,0.035916,1.95977,2.01674,2.07393,6707.52,5649.05,1.00012
2.01685,0.000429764,0.0351106,0.035916,1.95977,2.01674,2.07393,6707.52,5649.05,1.00012
1.95309,0.000459928,0.0361624,0.0369686,1.89385,1.95298,2.01169,6222.76,5907.33,1.00006
1.98808,0.000807519,0.0518607,0.0524173,1.9027,1.98791,2.07315,4171.01,5159.5,1.00006
1.88492,0.00086267,0.0549779,0.0554492,1.79421,1.88491,1.97525,4105.35,5103.4,1.00008
0.318796,0.00142019,0.115924,0.116809,0.12598,0.319049,0.50662,6680.09,6099.74,1.00074
1.87991,0.000710835,0.0609667,0.0619504,1.78033,1.88043,1.9784,7369.88,6016.04,1.00063
1.87991,0.000710835,0.0609667,0.0619504,1.78033,1.88043,1.9784,7369.88,6016.04,1.00063
2.1981,0.000604662,0.0454951,0.0463609,2.12424,2.1979,2.27204,5756.43,5337.68,1.0001
2.1981,0.000604662,0.0454951,0.0463609,2.12424,2.1979,2.27204,5756.43,5337.68,1.0001
2.13285,0.000654611,0.0470384,0.0477916,2.05653,2.13267,2.20953,5255.78,5841.0,0.999945
1.72573,0.000369566,0.0240036,0.0237587,1.68633,1.72538,1.76601,4237.26,5175.33,0.99996
1.82838,0.00032266,0.0213357,0.021305,1.79325,1.82819,1.86417,4391.27,5539.16,0.999893
1.82838,0.00032266,0.0213357,0.021305,1.79325,1.82819,1.86417,4391.27,5539.16,0.999893
2.14611,0.000211459,0.0154206,0.0154635,2.12062,2.14604,2.17146,5353.41,6009.45,1.00004
2.14611,0.000211459,0.0154206,0.0154635,2.12062,2.14604,2.17146,5353.41,6009.45,1.00004
2.14611,0.000211459,0.0154206,0.0154635,2.12062,2.14604,2.17146,5353.41,6009.45,1.00004
2.39334,0.000160278,0.0130842,0.0133286,2.37176,2.39334,2.41468,6681.94,6431.07,1.0003
2.39334,0.000160278,0.0130842,0.0133286,2.37176,2.39334,2.41468,6681.94,6431.07,1.0003
2.28046,0.000175707,0.0135532,0.013677,2.25812,2.28036,2.30288,5982.22,6196.04,1.00007
1.77468,0.000355704,0.0232201,0.023136,1.73636,1.77442,1.81339,4281.69,5287.1,0.999926
2.33048,0.000561937,0.0408458,0.0401414,2.26213,2.33076,2.39768,5308.5,5610.54,1.00053
2.32835,0.000562859,0.0409016,0.0402007,2.25992,2.32864,2.39563,5305.67,5610.54,1.00053
2.33247,0.000561074,0.0407937,0.0400821,2.26421,2.33273,2.39963,5310.35,5610.54,1.00053
2.29715,0.000576448,0.0417242,0.0411125,2.22745,2.29744,2.36576,5265.09,5652.93,1.00053
2.31827,0.000567235,0.0411664,0.0405343,2.24944,2.31858,2.38584,5292.26,5654.97,1.00053
2.33872,0.000558369,0.04063,0.0399116,2.27074,2.33903,2.40558,5320.11,5610.54,1.00053
2.33478,0.000560073,0.0407332,0.0400376,2.26663,2.33508,2.40182,5313.88,5610.54,1.00053
2.31538,0.000568494,0.0412426,0.0406307,2.24638,2.31569,2.38303,5288.54,5654.97,1.00053
2.32752,0.000563222,0.0409235,0.0402229,2.25904,2.32781,2.39481,5305.41,5610.54,1.00053
2.29567,0.000577101,0.0417635,0.0411496,2.22591,2.29595,2.36437,5262.66,5652.93,1.00053
2.33262,0.000559427,0.0406721,0.0400154,2.26457,2.33299,2.39955,5311.75,5671.87,1.00052
2.33262,0.000559427,0.0406721,0.0400154,2.26457,2.33299,2.39955,5311.75,5671.87,1.00052
2.33858,0.000556845,0.0405162,0.0398152,2.27074,2.33896,2.40525,5318.8,5716.74,1.00052
2.32878,0.000561094,0.0407726,0.0401043,2.26059,2.32912,2.3959,5305.76,5671.87,1.00052
2.32826,0.000561321,0.0407864,0.0401043,2.26004,2.32858,2.3954,5305.08,5671.87,1.00052
2.32719,0.000561789,0.0408145,0.0401192,2.25893,2.32751,2.39439,5303.74,5671.87,1.00052
2.32348,0.000563397,0.0409119,0.0402304,2.25509,2.32381,2.39084,5298.86,5671.87,1.00052
2.32042,0.000564728,0.0409921,0.0403341,2.25193,2.32078,2.38782,5294.34,5607.04,1.00052
2.32298,0.000563613,0.0409247,0.0402526,2.25458,2.32333,2.39035,5297.88,5671.87,1.00052
2.3259,0.000562343,0.0408481,0.0401636,2.2576,2.32623,2.39317,5302.19,5671.87,1.00052
2.2016,0.000297686,0.0247155,0.024878,2.16106,2.20164,2.24199,6955.64,6199.7,1.00034
2.2016,0.000297686,0.0247155,0.024878,2.16106,2.20164,2.24199,6955.64,6199.7,1.00034
2.2016,0.000297686,0.0247155,0.024878,2.16106,2.20164,2.24199,6955.64,6199.7,1.00034
2.2016,0.000297686,0.0247155,0.024878,2.16106,2.20164,2.24199,6955.64,6199.7,1.00034
2.18404,0.000286725,0.0241384,0.0244258,2.14419,2.18407,2.22333,7118.86,6101.73,1.00032
2.17786,0.000288376,0.024161,0.0244407,2.13796,2.17785,2.21726,7050.86,6328.56,1.0003
2.22108,0.000280614,0.0241505,0.0242627,2.18093,2.22132,2.26055,7438.97,5866.51,1.00039
